Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
19756714,00000121,false,Rx,0,8,D2,93,DD,00,00,1F,00,05,
19756760,00000122,false,Rx,0,8,FF,D9,67,1F,3C,32,3C,33,
19756808,00000123,false,Rx,0,8,F2,02,1F,00,10,00,00,35,
19756838,00000124,false,Rx,0,8,7E,00,0A,00,7E,00,20,40,
19757691,00000061,false,Rx,0,8,5D,33,BF,00,00,00,00,00,
19757715,00000062,false,Rx,0,8,02,02,00,02,40,FF,00,FF,
19757750,00000063,false,Rx,0,8,A5,01,15,00,00,08,FD,00,
19758703,00000064,false,Rx,0,8,00,00,00,04,FF,FA,00,00,
19758746,000000A1,false,Rx,0,8,A1,26,BF,02,04,00,00,00,
19758780,000000A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
19758826,000000A3,false,Rx,0,8,00,40,01,00,00,00,00,00,
19761708,00000566,false,Rx,0,8,16,02,00,00,00,00,FF,FF,
19762694,0000019B,false,Rx,0,8,46,70,32,00,00,E4,00,00,
19762723,0000019C,false,Rx,0,8,40,20,00,00,00,00,0B,09,
19763692,0000019D,false,Rx,0,8,00,10,00,01,00,00,00,00,
19763733,0000019E,false,Rx,0,8,15,00,00,00,00,32,00,00,
19776697,00000251,false,Rx,0,8,94,17,FC,00,00,00,00,00,
19776744,00000252,false,Rx,0,8,00,00,00,00,03,00,00,12,
19776802,00000253,false,Rx,0,8,12,00,00,39,39,00,80,30,
19777693,00000448,false,Rx,0,8,7F,00,00,00,00,00,00,00,
19778689,000003A1,false,Rx,0,8,2A,F5,8B,00,FF,FF,FF,FF,
19778711,000003A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
19779702,000004A3,false,Rx,0,8,80,00,48,0B,3E,00,00,00,
19779741,000004A4,false,Rx,0,8,FF,FF,FF,00,00,00,00,00,
19779776,000004E8,false,Rx,0,8,FF,FF,FF,02,FF,FF,FF,00,
19783720,000001E6,false,Rx,0,8,DE,45,02,02,00,00,00,00,
19784687,000001E7,false,Rx,0,8,00,00,22,03,20,01,00,00,
19784719,000001BB,false,Rx,0,8,8B,82,02,02,00,00,00,0A,
19784746,000001BC,false,Rx,0,8,32,00,00,00,03,00,00,00,
19784769,000001BD,false,Rx,0,8,00,00,00,00,00,00,00,00,
19785705,00000382,false,Rx,0,8,22,3D,00,00,00,01,08,00,
19791687,00000036,false,Rx,0,8,F4,2C,F2,51,05,00,25,01,
19791736,00000037,false,Rx,0,8,00,4B,01,10,7C,40,7C,00,
19791773,00000038,false,Rx,0,8,04,00,00,00,90,38,96,D4,
19791821,00000039,false,Rx,0,8,05,00,00,00,00,00,00,00,
19793700,000000FF,false,Rx,0,8,CB,10,00,00,00,00,02,00,
19794689,00000091,false,Rx,0,8,0C,20,FC,00,00,00,00,00,
19794712,00000092,false,Rx,0,8,00,00,00,00,00,00,00,00,
19794745,00000394,false,Rx,0,8,2A,22,1A,49,00,00,00,00,
19794786,00000093,false,Rx,0,8,00,00,00,00,00,00,00,00,
19794831,000003C3,false,Rx,0,8,45,10,31,30,36,00,00,00,
19795688,00000094,false,Rx,0,8,00,00,00,00,00,00,00,00,
19795734,000003E0,false,Rx,0,8,DF,30,01,00,54,03,00,00,
19795768,000003E5,false,Rx,0,8,48,40,01,00,00,00,00,00,
19796688,000003E6,false,Rx,0,8,6F,E0,00,00,00,00,00,00,
19796710,0000041A,false,Rx,0,8,AC,10,12,00,50,41,00,00,
19796743,0000041B,false,Rx,0,8,70,D0,00,00,00,00,00,00,
19796775,0000041C,false,Rx,0,8,9C,40,E8,00,00,00,00,00,
19797759,00000422,false,Rx,0,8,CF,B0,01,00,00,00,00,00,
19797811,00000432,false,Rx,0,8,03,20,02,00,00,00,00,00,
19797871,00000435,false,Rx,0,8,38,E0,00,10,00,00,00,00,
19798799,00000161,false,Rx,0,8,87,7C,94,03,00,00,00,02,
19798836,0000011B,false,Rx,0,8,0D,4A,28,05,80,08,A8,02,
19798861,00000162,false,Rx,0,8,FF,FC,01,00,00,00,00,00,
19798897,0000011C,false,Rx,0,8,00,05,20,00,22,00,01,01,
19799695,0000012B,false,Rx,0,8,4A,B0,28,06,00,00,08,00,
19799749,000001E1,false,Rx,0,8,D2,58,08,02,00,00,00,00,
19799786,0000012C,false,Rx,0,8,00,00,01,00,00,64,00,00,
19799827,000001E2,false,Rx,0,8,00,00,00,00,00,00,00,00,
19800698,00000146,false,Rx,0,8,26,74,EC,10,04,01,00,00,
19800726,000001B1,false,Rx,0,8,1D,C3,EC,00,72,00,00,00,
19800754,00000147,false,Rx,0,8,00,04,7D,00,40,00,00,00,
19800787,000001B2,false,Rx,0,8,23,00,04,0E,8C,00,79,EA,
19801748,00000148,false,Rx,0,8,00,00,00,00,00,5E,40,05,
19801797,000001B3,false,Rx,0,8,8C,16,00,00,61,65,69,65,
19801830,00000149,false,Rx,0,8,00,00,00,00,00,00,00,00,
19801870,000001B4,false,Rx,0,8,63,67,17,00,00,40,01,00,
19801907,000002AB,false,Rx,0,8,CD,2C,FF,2B,00,00,04,00,
19802692,00000442,false,Rx,0,8,CE,20,11,81,00,00,00,00,
19802721,000002AC,false,Rx,0,8,00,FF,FF,00,00,40,00,50,
19802750,00000444,false,Rx,0,8,C5,C0,20,50,55,50,00,00,
19803703,000002AD,false,Rx,0,8,00,01,00,40,FF,FF,FF,0F,
19803752,00000445,false,Rx,0,8,67,40,00,00,00,00,00,18,
19803783,000002AE,false,Rx,0,8,01,00,FF,3F,00,01,00,00,
19803837,0000010B,false,Rx,0,8,4A,C8,E2,00,00,16,00,05,
19803863,000002B6,false,Rx,0,8,C8,3E,FF,01,00,00,00,40,
19804691,0000010C,false,Rx,0,8,FF,F9,E7,1F,34,31,34,32,
19804716,000002B7,false,Rx,0,8,12,01,7F,00,00,04,00,00,
19804744,0000010D,false,Rx,0,8,F2,02,16,00,10,00,00,35,
19805692,000002B8,false,Rx,0,8,23,B1,0B,00,00,00,00,00,
19805740,0000010E,false,Rx,0,8,7C,00,0A,00,7C,C0,AB,57,
19805770,000002B9,false,Rx,0,8,0A,00,00,00,00,00,00,00,
19805813,00000464,false,Rx,0,8,AA,E0,F0,FF,38,7F,05,00,
19805840,000002C1,false,Rx,0,8,E4,9E,80,21,00,41,00,A1,
19806156,00000121,false,Rx,0,8,0E,D9,E2,00,00,1E,00,05,
19806307,000002C2,false,Rx,0,8,40,00,00,00,00,00,00,00,
19806787,00000122,false,Rx,0,8,FF,D9,67,1F,3C,31,3C,33,
19806821,000002C3,false,Rx,0,8,00,00,00,00,00,00,00,00,
19807708,00000123,false,Rx,0,8,F2,02,1E,00,10,00,00,35,
19807741,00000061,false,Rx,0,8,FC,4C,C4,00,00,00,00,00,
19807783,00000124,false,Rx,0,8,7C,00,0A,00,7C,00,20,40,
19807809,00000062,false,Rx,0,8,02,02,00,02,40,FF,00,FF,
19808698,000002C4,false,Rx,0,8,00,00,00,00,00,00,00,00,
19808727,00000063,false,Rx,0,8,A5,01,15,00,00,08,FD,00,
19808753,000001A1,false,Rx,0,8,F1,AD,94,FE,F7,7F,64,00,
19808904,00000064,false,Rx,0,8,00,00,00,04,FF,FA,00,00,
19808949,000001A2,false,Rx,0,8,00,00,00,00,00,08,00,00,
19809919,000000A1,false,Rx,0,8,05,06,C4,02,04,00,00,00,
19809974,000001A3,false,Rx,0,8,FF,F3,3F,00,00,00,00,00,
19810011,000000A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
19810038,000001A4,false,Rx,0,8,FE,07,00,00,00,00,00,00,
19810892,000000A3,false,Rx,0,8,00,40,01,00,00,00,00,00,
19810921,000002E1,false,Rx,0,8,16,EF,FF,00,00,00,00,40,
19810950,0000033B,false,Rx,0,8,3D,D1,05,00,00,00,00,00,
19810993,000002E2,false,Rx,0,8,FD,00,00,00,00,14,00,04,
19811704,0000033C,false,Rx,0,8,00,00,00,00,F0,00,00,00,
19811754,000002E3,false,Rx,0,8,00,00,00,00,00,00,72,01,
19811788,0000033D,false,Rx,0,8,00,00,00,00,00,00,00,00,
19812702,000002E4,false,Rx,0,8,02,00,00,00,00,00,00,00,
19812729,0000033E,false,Rx,0,8,00,00,00,00,00,00,00,00,
19812759,0000019B,false,Rx,0,8,39,5C,37,00,00,E4,00,00,
19812784,00000380,false,Rx,0,8,AD,D7,FF,00,00,00,00,01,
19812838,0000019C,false,Rx,0,8,40,20,00,00,00,00,0B,09,
19813691,00000356,false,Rx,0,8,8E,D1,82,00,00,00,00,00,
19813734,0000019D,false,Rx,0,8,00,10,00,01,00,00,00,00,
19813768,00000357,false,Rx,0,8,00,00,00,00,00,4B,4D,48,
19814691,0000019E,false,Rx,0,8,15,00,00,00,00,32,00,00,
19814724,00000358,false,Rx,0,8,35,41,45,4D,52,37,33,4F,
19814752,000003B2,false,Rx,0,8,36,15,FF,02,29,2F,34,00,
19814924,00000359,false,Rx,0,8,51,4F,34,52,4A,35,33,00,
19814984,00000427,false,Rx,0,8,1D,86,FF,00,80,0A,00,00,
19815026,0000036F,false,Rx,0,8,81,C1,01,00,00,00,00,00,
19815694,0000037F,false,Rx,0,8,8B,D0,52,24,41,02,00,00,
19815739,00000383,false,Rx,0,8,C1,AA,00,00,02,00,00,00,
19815765,000003B0,false,Rx,0,8,72,37,FF,C7,00,00,03,C0,
19816693,000003B1,false,Rx,0,8,9B,3C,FF,40,00,00,20,00,
19819697,000001FB,false,Rx,0,8,3F,10,84,00,00,00,00,00,
19819741,000001FC,false,Rx,0,8,00,00,00,00,00,00,00,00,
19819801,000001FD,false,Rx,0,8,00,1A,03,00,00,00,00,00,
19819847,000001AB,false,Rx,0,8,05,4D,27,40,70,48,00,00,
19819892,000001FE,false,Rx,0,8,00,00,00,00,00,00,00,00,
19820697,000001AC,false,Rx,0,8,00,28,00,00,00,00,00,00,
19820724,00000226,false,Rx,0,8,2F,0A,07,FF,AA,20,07,42,
19820749,00000316,false,Rx,0,8,85,87,83,A4,0A,80,0A,00,
19820776,00000227,false,Rx,0,8,02,3A,1E,08,00,F2,A7,02,
19821727,00000317,false,Rx,0,8,00,00,05,00,00,00,00,00,
19821768,000003CB,false,Rx,0,8,36,14,00,F4,00,00,00,00,
19821810,0000042A,false,Rx,0,8,F4,DE,FF,01,00,10,00,00,
19821856,000003CC,false,Rx,0,8,36,31,34,30,33,34,31,00,
19821890,00000472,false,Rx,0,8,5C,EC,00,40,08,41,00,45,
19822692,00000473,false,Rx,0,8,5F,24,00,25,00,00,00,78,
19822718,00000474,false,Rx,0,8,53,98,00,00,00,00,00,10,
19823811,000002FF,false,Rx,0,8,E0,B2,00,C1,00,00,00,00,
19823863,00000384,false,Rx,0,8,9C,14,01,00,00,FF,00,21,
19830734,00000405,false,Rx,0,8,BD,30,00,00,00,01,00,00,
19830812,00000410,false,Rx,0,8,3B,10,4C,3C,4F,6A,FF,FF,
19831185,00000411,false,Rx,0,8,CF,51,50,50,00,00,44,04,
19831230,00000412,false,Rx,0,8,48,10,00,00,00,00,04,00,
19831766,00000413,false,Rx,0,8,54,90,00,41,00,00,00,00,
19832689,00000414,false,Rx,0,8,26,20,00,00,28,00,00,00,
19832715,00000416,false,Rx,0,8,55,00,00,00,00,00,00,00,
19832753,00000417,false,Rx,0,8,69,30,00,00,00,01,00,00,
19833691,00000418,false,Rx,0,8,A7,30,00,00,12,4C,00,00,
19833733,00000419,false,Rx,0,8,D1,E0,25,D5,85,89,65,00,
19839732,000002E6,false,Rx,0,8,3A,04,FC,01,00,00,00,15,
19839793,00000256,false,Rx,0,8,1D,84,FC,15,00,00,00,01,
19841064,000002E7,false,Rx,0,8,0A,00,00,00,00,00,00,00,
19841118,00000257,false,Rx,0,8,00,95,2E,1B,72,07,00,95,
19841156,000002E8,false,Rx,0,8,00,00,00,00,00,00,00,00,
19841227,00000258,false,Rx,0,8,02,40,1D,00,10,15,00,14,
19841289,00000036,false,Rx,0,8,8B,00,F7,51,05,00,25,01,
19841361,00000259,false,Rx,0,8,6A,05,8E,3C,50,02,00,00,
19841841,00000037,false,Rx,0,8,00,4B,01,10,7C,40,7C,00,
19841893,000002E9,false,Rx,0,8,00,00,00,00,00,00,00,00,
19842969,00000038,false,Rx,0,8,04,00,00,00,90,38,96,D4,
19843080,00000039,false,Rx,0,8,05,00,00,00,00,00,00,00,
19846709,000002BF,false,Rx,0,8,FF,FF,FF,00,00,00,00,00,
19846766,0000047F,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
19847716,00000653,false,Rx,0,8,0A,19,03,01,02,2A,00,00,
19848701,0000012B,false,Rx,0,8,BC,98,2D,06,00,00,08,00,
19848749,0000011B,false,Rx,0,8,FB,62,2D,05,80,08,A8,02,
19848789,0000012C,false,Rx,0,8,00,00,01,00,00,64,00,00,
19848815,0000011C,false,Rx,0,8,00,05,20,00,22,00,01,01,
19850772,000000C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
19850809,00000244,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
19850881,0000041F,false,Rx,0,8,00,0C,00,00,00,00,00,00,
19850926,000004B4,false,Rx,0,8,00,00,00,00,00,00,00,00,
19851689,000004B5,false,Rx,0,8,08,00,F0,07,00,00,00,00,
19851733,000004B7,false,Rx,0,8,08,00,F0,07,00,00,00,00,
19851772,000004CA,false,Rx,0,8,00,00,00,00,00,00,00,00,
19852722,000004CC,false,Rx,0,8,08,00,00,03,00,00,03,00,
19852772,000004CE,false,Rx,0,8,14,01,FF,FF,FF,FF,FF,FF,
19852805,000004D7,false,Rx,0,8,23,01,00,00,00,00,00,00,
19852847,000004D8,false,Rx,0,8,41,10,F0,F0,40,F2,1E,CC,
19853713,000004DD,false,Rx,0,8,00,00,FE,00,04,00,00,00,
19853778,000004DF,false,Rx,0,8,FF,03,0C,3F,00,00,00,00,
19853825,000004E7,false,Rx,0,8,00,30,00,00,00,00,69,00,
19853861,0000010B,false,Rx,0,8,35,E4,E7,00,00,16,00,05,
19854704,000004E8,false,Rx,0,8,FF,FF,FF,02,FF,FF,FF,00,
19854750,0000010C,false,Rx,0,8,FF,F9,E7,1F,34,31,34,32,
19854781,000004E9,false,Rx,0,8,12,00,00,34,00,00,50,00,
19854823,0000010D,false,Rx,0,8,F2,02,16,00,10,00,00,35,
19855704,000004EA,false,Rx,0,8,67,00,00,89,00,00,00,00,
19855756,0000010E,false,Rx,0,8,7C,00,0A,00,7C,C0,AB,57,
19855794,000004EB,false,Rx,0,8,40,98,27,1D,80,00,00,00,
19855822,000004EC,false,Rx,0,8,00,00,00,00,00,00,00,00,
19857027,000004ED,false,Rx,0,8,00,00,00,00,00,FF,FF,1F,
19857150,00000121,false,Rx,0,8,4A,9B,E7,00,00,1E,00,05,
19857192,000004EE,false,Rx,0,8,FF,FF,00,00,00,00,00,00,
19857264,00000122,false,Rx,0,8,FF,D9,67,1F,3C,32,3C,33,
19857358,000004EF,false,Rx,0,8,59,08,00,00,29,14,00,00,
19857438,00000061,false,Rx,0,8,C0,7A,C9,00,00,00,00,00,
19857512,00000123,false,Rx,0,8,F2,02,1E,00,10,00,00,35,
19857871,00000062,false,Rx,0,8,02,02,00,02,40,FF,00,FF,
19857916,00000124,false,Rx,0,8,7C,00,0A,00,7C,00,20,40,
19859004,00000063,false,Rx,0,8,A4,01,15,00,00,08,FD,00,
19859069,0000063D,false,Rx,0,8,00,80,00,00,00,00,00,00,
19859165,00000064,false,Rx,0,8,00,00,00,04,FF,FA,00,00,
19859855,0000063E,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
19859937,000000A1,false,Rx,0,8,33,45,C9,02,04,00,00,00,
19860002,0000063F,false,Rx,0,8,00,10,00,C4,FF,00,00,00,
19860045,000000A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
19860083,00000640,false,Rx,0,8,FF,FF,FF,00,FF,FF,FF,00,
19860133,000000A3,false,Rx,0,8,00,40,01,00,00,00,00,00,
19860511,00000641,false,Rx,0,8,FF,FF,FF,FF,0F,FF,FF,FF,
19860807,00000516,false,Rx,0,8,61,02,00,00,00,00,FF,FF,
19860869,00000646,false,Rx,0,8,00,00,00,80,01,00,00,00,
19862718,0000019B,false,Rx,0,8,81,5D,3C,00,00,E4,00,00,
19862786,0000019C,false,Rx,0,8,40,20,00,00,00,00,0B,09,
19862814,0000019D,false,Rx,0,8,00,10,00,01,00,00,00,00,
19863688,0000019E,false,Rx,0,8,15,00,00,00,00,32,00,00,
19866688,0000030B,false,Rx,0,8,4B,75,06,00,04,00,00,00,
19866720,0000030C,false,Rx,0,8,00,00,0E,00,2C,00,A0,0F,
19867690,0000030D,false,Rx,0,8,00,00,00,00,2F,00,00,00,
19867730,0000030E,false,Rx,0,8,00,00,30,05,21,00,00,00,
19878687,00000396,false,Rx,0,8,BA,E2,7E,0F,0C,04,00,02,
19878732,00000397,false,Rx,0,8,56,88,00,00,00,00,00,00,
19878774,000002D6,false,Rx,0,8,6F,42,7E,00,00,00,00,00,
19878824,000002EB,false,Rx,0,8,0C,67,7E,09,0C,02,00,02,
19879689,000002D7,false,Rx,0,8,00,00,00,00,03,00,00,09,
19879718,000002EC,false,Rx,0,8,2F,5E,00,00,00,00,00,00,
19879759,000002D8,false,Rx,0,8,0A,00,00,00,00,00,38,30,
19879796,000002ED,false,Rx,0,8,00,00,00,00,00,00,00,00,
19880687,000002D9,false,Rx,0,8,00,00,00,00,00,00,00,00,
19880721,000002EE,false,Rx,0,8,00,00,00,00,00,00,00,00,
19880756,00000398,false,Rx,0,8,00,00,00,00,00,00,00,00,
19882687,00000151,false,Rx,0,8,74,FB,FF,A0,C8,00,28,08,
19882724,000001F6,false,Rx,0,8,2E,27,FF,00,00,00,00,0E,
19882753,00000152,false,Rx,0,8,07,07,07,00,2E,00,00,00,
19882800,000001F7,false,Rx,0,8,2E,00,B4,00,00,00,00,00,
19882835,00000153,false,Rx,0,8,00,00,00,00,00,00,00,00,
19883689,000001F8,false,Rx,0,8,00,55,00,50,00,00,00,00,
19883720,00000154,false,Rx,0,8,00,00,00,00,00,00,00,00,
19883763,000001F9,false,Rx,0,8,14,00,A0,C8,14,00,14,00,
19883808,00000236,false,Rx,0,8,A1,1F,FF,00,4E,48,B6,65,
19884686,000002FB,false,Rx,0,8,C2,F6,FF,04,FD,09,C4,C4,
19884723,00000237,false,Rx,0,8,00,25,95,00,00,6C,1D,00,
19884759,000002FC,false,Rx,0,8,07,00,07,08,00,00,90,97,
19884791,00000238,false,Rx,0,8,00,00,FD,00,00,00,00,00,
19885689,000002FD,false,Rx,0,8,00,00,00,00,00,1C,09,EA,
19885730,00000239,false,Rx,0,8,00,00,00,00,01,00,00,00,
19885766,000002FE,false,Rx,0,8,00,00,72,01,00,28,00,00,
19885809,0000025B,false,Rx,0,8,0B,E8,FF,40,40,20,00,00,
19886694,00000326,false,Rx,0,8,30,BE,FF,00,00,00,00,00,
19886722,0000025C,false,Rx,0,8,00,00,2E,00,23,63,08,00,
19886758,00000327,false,Rx,0,8,00,00,00,00,05,00,00,00,
19886787,0000025D,false,Rx,0,8,00,C8,00,00,00,80,C0,70,
19887689,00000328,false,Rx,0,8,B4,00,14,00,00,55,00,00,
19887713,0000025E,false,Rx,0,8,97,02,09,0D,00,00,00,00,
19887741,00000329,false,Rx,0,8,A0,50,00,00,00,00,00,00,
19887766,00000331,false,Rx,0,8,F8,CC,FF,F1,C8,A0,2C,97,
19888687,00000332,false,Rx,0,8,C8,0A,E0,01,00,00,00,00,
19888711,00000333,false,Rx,0,8,00,00,00,1C,0C,40,20,A0,
19888748,00000334,false,Rx,0,8,C8,00,00,00,40,69,C7,86,
19891687,00000036,false,Rx,0,8,33,01,FC,51,05,00,25,01,
19891743,00000037,false,Rx,0,8,00,4B,01,10,7C,40,7C,00,
19891768,00000038,false,Rx,0,8,04,00,00,00,90,38,96,D4,
19891796,00000039,false,Rx,0,8,05,00,00,00,00,00,00,00,
19892689,000001F1,false,Rx,0,8,FC,5A,5C,00,00,00,24,00,
19892713,000001F2,false,Rx,0,8,00,00,00,00,00,00,00,00,
19894687,00000091,false,Rx,0,8,4A,79,FD,00,00,00,00,00,
19894723,00000092,false,Rx,0,8,00,00,00,00,00,00,00,00,
19894756,00000093,false,Rx,0,8,00,00,00,00,00,00,00,00,
19894810,00000094,false,Rx,0,8,00,00,00,00,00,00,00,00,
19898722,0000011B,false,Rx,0,8,EB,38,32,05,80,08,A8,02,
19898768,0000012B,false,Rx,0,8,AC,C2,32,06,00,00,08,00,
19898802,0000011C,false,Rx,0,8,00,05,20,00,22,00,01,01,
19898836,0000012C,false,Rx,0,8,00,00,01,00,00,64,00,00,
19899692,00000146,false,Rx,0,8,EE,76,F1,10,04,01,00,00,
19899736,00000147,false,Rx,0,8,00,04,7D,00,40,00,00,00,
19899768,00000148,false,Rx,0,8,00,00,00,00,00,5E,40,05,
19899810,00000149,false,Rx,0,8,00,00,00,00,00,00,00,00,
19900694,000001B1,false,Rx,0,8,D5,C1,F1,00,72,00,00,00,
19900723,00000161,false,Rx,0,8,F4,45,99,03,00,00,00,02,
19900750,000001B2,false,Rx,0,8,23,00,04,0E,8C,00,79,EA,
19900779,00000162,false,Rx,0,8,FF,FC,01,00,00,00,00,00,
19901689,000001B3,false,Rx,0,8,8C,16,00,00,61,65,69,65,
19901727,000001B4,false,Rx,0,8,63,67,17,00,00,40,01,00,
19903687,0000010B,false,Rx,0,8,8D,97,EC,00,00,16,00,05,
19904688,0000010C,false,Rx,0,8,FF,F9,E7,1F,34,31,34,31,
19904716,0000010D,false,Rx,0,8,F2,02,16,00,10,00,00,35,
19904747,0000010E,false,Rx,0,8,7C,00,0A,00,7C,C0,AB,57,
19906695,00000121,false,Rx,0,8,C9,F4,EC,00,00,1E,00,05,
19906739,00000122,false,Rx,0,8,FF,D9,67,1F,3C,31,3C,33,
19906767,000003AA,false,Rx,0,8,FF,00,D0,00,54,00,00,00,
19906809,00000123,false,Rx,0,8,F2,02,1E,00,10,00,00,35,
19907702,00000124,false,Rx,0,8,7C,00,0A,00,7C,00,20,40,
19907750,00000061,false,Rx,0,8,02,14,CE,00,00,00,00,00,
19907781,00000062,false,Rx,0,8,02,02,00,02,40,FF,00,FF,
19907812,00000063,false,Rx,0,8,A5,01,15,00,00,08,FD,00,
19908704,00000064,false,Rx,0,8,00,00,00,04,FF,FA,00,00,
19908759,000000A1,false,Rx,0,8,3A,C0,CE,02,04,00,00,00,
19908788,000000A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
19908827,000001A1,false,Rx,0,8,FC,6B,99,FE,F7,7F,64,00,
19909693,000000A3,false,Rx,0,8,00,40,01,00,00,00,00,00,
19909746,000001A2,false,Rx,0,8,00,00,00,00,00,08,00,00,
19909777,000001A3,false,Rx,0,8,FF,F3,3F,00,00,00,00,00,
19909807,000001A4,false,Rx,0,8,FE,07,00,00,00,00,00,00,
19910700,0000036F,false,Rx,0,8,38,D1,01,00,00,00,00,00,
19910740,0000037F,false,Rx,0,8,5D,E0,52,24,41,02,00,00,
19912690,00000111,false,Rx,0,8,E0,0F,58,01,00,00,00,00,
19912731,0000019B,false,Rx,0,8,95,E5,41,00,00,E4,00,00,
19912785,00000112,false,Rx,0,8,00,00,00,00,00,00,00,00,
19912849,0000019C,false,Rx,0,8,40,20,00,00,00,00,0B,09,
19913690,00000113,false,Rx,0,8,00,00,00,00,00,00,00,00,
19913720,0000019D,false,Rx,0,8,00,10,00,01,00,00,00,00,
19913753,00000114,false,Rx,0,8,00,00,00,00,00,00,00,00,
19913800,0000019E,false,Rx,0,8,15,00,00,00,00,32,00,00,
19915699,0000048B,false,Rx,0,8,F5,52,A7,1E,01,00,00,00,
19915744,0000048C,false,Rx,0,8,00,00,00,00,00,00,00,00,
19919691,000001AB,false,Rx,0,8,CD,B4,2C,40,70,48,00,00,
19919735,000001AC,false,Rx,0,8,00,28,00,00,00,00,00,00,
19923696,00000495,false,Rx,0,8,49,00,00,00,00,00,00,00,
19933699,000001E6,false,Rx,0,8,41,2D,05,02,00,00,00,00,
19933765,000001BB,false,Rx,0,8,82,07,05,02,00,00,00,0A,
19934700,000001BC,false,Rx,0,8,32,00,00,00,03,00,00,00,
19934740,000001BD,false,Rx,0,8,00,00,00,00,00,00,00,00,
19934779,000001E7,false,Rx,0,8,00,00,22,03,20,01,00,00,
19935690,00000419,false,Rx,0,8,8F,00,25,D5,81,89,65,00,
19940695,00000487,false,Rx,0,8,00,00,00,00,00,00,00,00,
19940730,000003B6,false,Rx,0,8,5F,C8,7E,00,00,00,00,33,
19940763,00000642,false,Rx,0,8,FF,FF,FF,FF,FF,FF,00,00,
19941699,000003B7,false,Rx,0,8,32,00,00,00,00,00,00,00,
19941728,00000036,false,Rx,0,8,C9,FF,01,51,05,00,25,01,
19941774,000003B8,false,Rx,0,8,ED,02,00,00,00,00,69,0E,
19941806,00000037,false,Rx,0,8,00,4B,01,10,7C,40,7C,00,
19941837,000003B9,false,Rx,0,8,00,00,00,00,00,00,00,00,
19942701,00000038,false,Rx,0,8,04,00,00,00,90,38,96,D4,
19942730,00000039,false,Rx,0,8,05,00,00,00,00,00,00,00,
19948698,0000012B,false,Rx,0,8,5A,EA,37,06,00,00,08,00,
19948733,0000012C,false,Rx,0,8,00,00,01,00,00,64,00,00,
19948764,0000011B,false,Rx,0,8,1D,10,37,05,80,08,A8,02,
19949700,000001E1,false,Rx,0,8,9F,B0,0B,02,00,00,00,00,
19949734,0000011C,false,Rx,0,8,00,05,20,00,22,00,01,01,
19949765,000001E2,false,Rx,0,8,00,00,00,00,00,00,00,00,
19949807,00000475,false,Rx,0,8,12,00,00,00,00,00,00,00,
19950721,00000496,false,Rx,0,8,12,00,00,00,00,00,00,00,
19953688,0000010B,false,Rx,0,8,45,E7,F1,00,00,16,00,05,
19954691,0000010C,false,Rx,0,8,FF,F9,E7,1F,34,31,34,32,
19954718,0000010D,false,Rx,0,8,F2,02,16,00,10,00,00,35,
19954758,0000010E,false,Rx,0,8,7C,00,0A,00,7C,C0,AB,57,
19954794,00000401,false,Rx,0,8,C6,10,10,00,00,04,00,00,
19956696,00000121,false,Rx,0,8,01,F6,F1,00,00,1E,00,05,
19956759,00000122,false,Rx,0,8,FF,D9,67,1F,3C,31,3C,33,
19956805,00000123,false,Rx,0,8,F2,02,1E,00,10,00,00,35,
19956844,00000124,false,Rx,0,8,7C,00,0A,00,7C,00,20,40,
19957694,00000061,false,Rx,0,8,CA,16,D3,00,00,00,00,00,
19957726,00000062,false,Rx,0,8,02,02,00,02,40,FF,00,FF,
19957760,00000063,false,Rx,0,8,A5,01,15,00,00,08,FD,00,
19958689,00000064,false,Rx,0,8,00,00,00,04,FF,FA,00,00,
19958724,000000A1,false,Rx,0,8,5F,C3,D3,02,04,00,00,00,
19958769,000000A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
19958800,000000A3,false,Rx,0,8,00,40,01,00,00,00,00,00,
19959687,00000561,false,Rx,0,8,63,02,00,00,00,00,FF,FF,
19962692,0000019B,false,Rx,0,8,66,7B,46,00,00,E4,00,00,
19962731,0000019C,false,Rx,0,8,40,20,00,00,00,00,0B,09,
19963700,0000019D,false,Rx,0,8,00,10,00,01,00,00,00,00,
19963745,0000019E,false,Rx,0,8,15,00,00,00,00,32,00,00,
19974956,00000415,false,Rx,0,8,40,13,10,00,08,01,00,00,
19975693,00000419,false,Rx,0,8,70,10,24,D5,81,89,65,00,
19976716,00000251,false,Rx,0,8,FD,8D,FE,00,00,00,00,00,
19976940,00000252,false,Rx,0,8,00,00,00,00,03,00,00,12,
19977123,00000253,false,Rx,0,8,11,00,00,39,38,00,80,30,
19977700,00000448,false,Rx,0,8,7F,00,00,00,00,00,00,00,
